1	"After reaching Lv.5, return to Shadow Phantom"	0	0																										
1	6	-1	-1	-1	-1	-1	417	91	30	208	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
90	"Acheron¡¯s mysterious power: Attributes"	0	0																										
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	12	200	1	-1	0	419	91	111	137	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
91	"Errtel Items"	0	0																										
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	586	-1	20	-1	-1	419	91	126	155	100000	0	0	12	221	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
92	"Crafting Errtel"	0	0																										
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	12	145	1	-1	0	419	91	111	137	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
93	"Adniel, the surviving spirit"	0	0																										
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	14	290	1	-1	0	417	91	41	215	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
94	"Secrets of Acheron¡¯s monsters"	0	0																										
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	587	-1	20	-1	-1	419	91	115	130	100000	0	0	12	231	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
95	"Changes on Acheron Island"	0	0																										
0	8	2	1	2	581	300	399	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	586	-1	30	-1	-1	419	91	126	155	100000	0	0	12	145	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
96	"Gatekeeper of Ubaid"	0	0																										
0	8	2	1	2	581	300	399	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	587	-1	30	-1	-1	419	91	115	130	100000	0	0	12	145	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
97	"Discovery of a new clue"	0	0																										
0	8	2	1	2	581	300	399	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	588	-1	30	-1	-1	419	91	78	33	100000	0	0	14	290	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
98	"Eliminate Devil Fairies (Repeat)"	0	0																										
0	8	2	1	2	581	300	329	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	586	-1	50	-1	-1	419	91	126	155	200000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
99	"Eliminate Elemental Beasts (Repeat)"	0	0																										
0	8	2	1	2	581	330	359	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	587	-1	50	-1	-1	419	91	115	130	200000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
100	"Eliminate Elemental Knights (Repeat)"	0	0																										
0	8	2	1	2	581	360	399	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	588	-1	50	-1	-1	419	91	78	33	200000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
101	"Eliminate Devil Fairies in Ubaid"	0	0																										
0	8	2	1	2	581	400	459	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	589	-1	30	-1	-1	423	91	155	188	100000	0	0	12	145	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
102	"Eliminate Elemental Beasts in Ubaid"	0	0																										
0	8	2	1	2	581	400	459	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	590	-1	30	-1	-1	423	91	206	176	100000	0	0	14	290	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
103	"Raid by Ubaid¡¯s Elemental Knights"	0	0																										
0	8	2	1	2	581	400	459	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	591	-1	30	-1	-1	423	91	186	103	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
104	"Extermination order: Devil Fairy in Ubaid (Repeat)"	0	0																										
0	8	2	1	2	581	400	419	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	589	-1	50	-1	-1	423	91	155	188	300000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
105	"Extermination order: Elemental Beast in Ubaid (Repeat)"	0	0																										
0	8	2	1	2	581	420	439	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	590	-1	50	-1	-1	423	91	206	176	300000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
106	"Extermination order: Elemental Knight in Ubaid (Repeat)"	0	0																										
0	8	2	1	2	581	440	459	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	591	-1	50	-1	-1	423	91	186	103	300000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
200	"Wandering Merchant Gyro (1)"	1	0																										
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	5	-1	-1	-1	-1	-1	17	0	131	138	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
201	"Wandering Merchant Gyro (2)"	1	0																										
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	5	-1	-1	-1	-1	-1	27	3	186	109	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
202	"Wandering Merchant Gyro (3)"	1	0																										
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	5	-1	-1	-1	-1	-1	267	51	55	199	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
203	"Wandering Merchant Gyro (4)"	1	0																										
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	5	-1	-1	-1	-1	-1	22	2	226	52	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
204	"Expand trade with the Merchants¡¯ Guild"	1	0																										
0	7	2	1	2	568	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	14	164	1	40	200	37	4	115	28	0	0	0	14	163	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
205	"Magic Cloth"	1	0																										
0	7	2	1	2	568	150	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	14	165	1	52	200	75	7	78	145	0	0	0	14	162	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
206	"Cloth of Space"	1	0																										
0	7	2	1	2	568	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	14	166	1	69	200	63	10	17	19	0	0	0	14	162	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
207	"Erase the Memory, First.. (1)"	1	0																										
0	9	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	148	10	553	200	334	37	73	166	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
208	"Erase the Memory, First.. (2)"	1	0																										
0	9	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	151	1	562	200	287	57	83	116	0	0	0	13	156	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
209	"Erase the Memory, Second.. (1)"	1	0																										
0	10	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	149	10	557	500	278	56	218	178	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
210	"Erase the Memory, Second.. (2)"	1	0																										
0	10	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	151	1	562	200	287	57	83	116	0	0	0	13	157	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
211	"Erase the Memory, Third.. (1)"	1	0																										
0	11	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	150	10	549	200	140	33	195	194	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
212	"Erase the Memory, Third.. (2)"	1	0																										
0	11	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	151	1	562	200	287	57	83	116	0	0	0	13	158	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
213	"Last Chance.. (1)"	1	0																										
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	148	20	553	200	334	37	73	166	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
214	"Last Chance.. (2)"	1	0																										
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	149	20	557	500	278	56	218	178	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
215	"Last Chance.. (3)"	1	0																										
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	150	20	549	200	140	33	195	194	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
216	"Last Chance.. (4)"	1	0																										
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	13	151	5	562	200	287	57	83	116	0	0	0	13	159	1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
217	"Shadow Phantom¡¯s Commission Request"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1
1	5	-1	-1	-1	-1	-1	17	0	167	129	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
218	"Start of the Commission"	0	0																										
0	15	2	1	2	257	91	1700	0	-1	-1	-1	-1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1
1	6	-1	-1	-1	-1	-1	17	0	167	129	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				
219	"Conquer the Dungeon! (1)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
220	"Conquer the Dungeon! (1)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
221	"Conquer the Dungeon! (1)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
222	"Conquer the Dungeon! (1)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
223	"Conquer the Dungeon! (2)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
224	"Conquer the Dungeon! (2)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
225	"Conquer the Dungeon! (2)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
226	"Conquer the Dungeon! (2)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
227	"Conquer the Dungeon! (3)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
228	"Conquer the Dungeon! (3)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
229	"Conquer the Dungeon! (3)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
230	"Conquer the Dungeon! (3)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
231	"Conquer the Dungeon! (4)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
232	"Conquer the Dungeon! (4)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
233	"Conquer the Dungeon! (4)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
234	"Conquer the Dungeon! (4)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
235	"Conquer the Dungeon! (5)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
236	"Conquer the Dungeon! (5)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
237	"Conquer the Dungeon! (5)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
238	"Conquer the Dungeon! (5)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
239	"Conquer the Dungeon! (6)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	0	13	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
240	"Conquer the Dungeon! (6)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	5	5	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
241	"Conquer the Dungeon! (6)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	4	13	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
242	"Conquer the Dungeon! (6)"	0	0																										
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	5	16	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
243	"Scout Unit Mission (1)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	34	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
244	"Scout Unit Mission (1)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	35	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
245	"Scout Unit Mission (1)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	36	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
246	"Scout Unit Mission (1)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	41	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
247	"Scout Unit Mission (2)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	34	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
248	"Scout Unit Mission (2)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	35	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
249	"Scout Unit Mission (2)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	36	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
250	"Scout Unit Mission (2)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	41	7	-1	-1	-1	-1	-1	-1	-1	-1	-1				
251	"Scout Unit Mission (3)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	34	7	9	34	7	-1	-1	-1	-1	-1	-1				
252	"Scout Unit Mission (3)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	35	7	9	35	7	-1	-1	-1	-1	-1	-1				
253	"Scout Unit Mission (3)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	36	7	9	36	7	-1	-1	-1	-1	-1	-1				
254	"Scout Unit Mission (3)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	41	7	9	41	7	-1	-1	-1	-1	-1	-1				
255	"Scout Unit Mission (4)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	34	7	2	6	4	-1	-1	-1	-1	-1	-1				
256	"Scout Unit Mission (4)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	35	7	2	6	4	-1	-1	-1	-1	-1	-1				
257	"Scout Unit Mission (4)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	36	7	2	6	4	-1	-1	-1	-1	-1	-1				
258	"Scout Unit Mission (4)"	0	0																										
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	41	7	2	6	4	-1	-1	-1	-1	-1	-1				
259	"Conquer Atlans! (1)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	34	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
260	"Conquer Atlans! (1)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	35	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
261	"Conquer Atlans! (1)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	36	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
262	"Conquer Atlans! (1)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	41	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
263	"Conquer Atlans! (2)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	11	34	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
264	"Conquer Atlans! (2)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	11	35	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
265	"Conquer Atlans! (2)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	11	36	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
266	"Conquer Atlans! (2)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	11	41	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
267	"Conquer Atlans! (3)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	7	34	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
268	"Conquer Atlans! (3)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	7	35	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
269	"Conquer Atlans! (3)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	7	36	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
270	"Conquer Atlans! (3)"	0	0																										
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	7	41	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
271	"Conquer Atlans! (4)"	0	0
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	9	34	8	-1	-1	-1	-1	-1	-1	-1	-1	-1				
272	"Conquer Atlans! (4)"	0	0
