247	"Ultimate Force"	160	10	92	4	7	0	1073	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	115	0	0	2	0	0	0	0	0	0	14	3	60	-1	-1	150	1	0
248	"Reflection Barrier (Reflective Wall)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0	0
249	"Illusion Avatar Attack Skill"	50	300	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	80	-1	-1	100	1	0
260	"Cling Blow"	0	0	9	0	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	1	1	0	0	0	1	0	0	0	4	200	-1	-1	155	0	0
261	"Beast Upper"	0	0	9	0	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	1	1	0	0	0	1	0	0	0	4	200	-1	-1	155	0	0
262	"Chain Drive"	150	0	15	20	4	700	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	105	0	0
263	"Dark Side"	180	0	70	0	5	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	1	0	1	0	0	0	0	0	2	100	-1	-1	115	0	0
264	"Dragon Roar"	150	0	50	30	3	700	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	1	0	0	0	0	0	0	7	-1	-1	-1	-1	100	0	0
265	"Dragon Slasher"	200	0	100	100	4	3000	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	1	0	0	0	0	0	0	7	-1	-1	-1	-1	100	0	0
266	"Ignore Enemy Defense"	120	0	50	10	3	0	404	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	1	0	0	129	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
267	"Increase Health"	80	0	50	10	7	0	132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	1	0	0	130	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
268	"Increase Defense Success Rate"	50	0	50	10	7	0	80	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	1	0	0	131	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
269	"Charge"	0	90	20	15	4	0	0	0	0	0	0	0	1	0	75	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	1	0	0	0	-1	-1	-1	-1	100	0	0
270	"Phoenix Shot"	0	0	30	0	4	1200	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	1	1	0	0	0	0	0	0	0	4	200	-1	-1	125	0	0
271	"Spin Step"	83	100	12	0	2	500	0	0	150	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0	0
272	"Circle Shield"	220	0	100	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	1	0	0	216	2	0	0	0	0	8	2	-1	-1	-1	100	0	0
273	"Obsidian"	74	0	50	50	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	1	0	0	217	3	0	0	0	0	0	1	-1	-1	-1	100	0	0
274	"Magic Pin"	30	80	5	3	2	500	0	200	200	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	1	0	0	0	0	0	0	4	2	100	-1	-1	100	0	0
275	"Collision"	0	50	50	50	6	10000	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	1	-1	-1	-1	100	0	0
276	"Harsh Strike"	74	100	12	0	3	500	0	150	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	1	0	0	0	0	0	0	4	1	30	-1	-1	110	0	0
277	"Shining Pick"	92	50	8	5	4	0	0	600	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	1	0	0	0	0	0	0	4	1	1	1	5	110	0	0
278	"Rage"	66	0	40	30	0	0	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	1	0	0	424	2	0	0	0	0	0	2	-1	-1	-1	100	0	0
279	"Breath"	300	230	15	6	5	0	0	300	300	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	1	0	1	0	0	0	0	4	1	100	-1	-1	110	0	0
280	"Explosion"	0	50	0	0	2	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	110	0	0
281	"Magic Pin Explosion"	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
282	"Spirit Hook"	180	255	27	21	3	0	0	0	0	0	1480	6	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	0	1	0	0	0	1	0	0	7	4	10	-1	-1	105	1	0
283	"Magic Arrow"	50	10	5	0	8	0	60	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	2	0	1	0	0	0	0	9	3	500	-1	-1	100	0	0
284	"Plasma Ball"	130	40	120	35	8	4000	300	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	2	0	1	0	0	0	0	9	3	200	-1	-1	110	0	0
285	"Lightning Storm"	160	300	80	7	8	0	1080	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	2	0	1	0	0	0	0	9	3	100	-1	-1	115	1	0
286	"Burst"	200	0	50	0	0	120000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	82	1	0	0	293	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
287	"Haste"	400	0	0	50	0	120000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	83	1	0	0	294	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
288	"Death Side"	85	75	120	20	6	0	930	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	3	306	1	0	2	0	0	11	3	150	-1	-1	125	1	0
289	"Darkness"	83	0	100	50	5	5000	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	1	0	0	301	2	1	0	1	0	11	-1	-1	-1	-1	100	0	0
291	"Elite Monster Skill"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0	0
292	"Sword Inertia"	30	10	5	0	6	0	0	50	100	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	1	0	1	0	0	0	0	2	2	150	-1	-1	100	0	0
293	"Bat Flock"	150	90	20	5	6	0	0	100	380	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	1	0	1	0	0	0	0	0	2	150	-1	-1	100	0	0
294	"Pierce Attack"	160	170	30	10	6	0	0	300	1100	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	1	0	0	0	0	0	0	2	2	150	-1	-1	120	1	0
295	"Detection"	350	0	100	100	0	5000	0	0	800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	89	1	0	0	316	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
297	"Demolish"	400	0	50	0	0	60000	0	0	1450	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	90	1	0	0	317	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
298	"Blessing of Experience"	50	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	106	1	0	0	377	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
300	"Durability Reduction (1)"	0	37	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
301	"PvP Defense Increase"	0	12	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
302	"Max SD Increase"	0	13	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	2	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
303	"Auto Mana Recovery Increase"	0	7	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	2	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
304	"Poison Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	6	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	0	0	3	0	3	2	5	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
305	"Durability Reduction (2)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	3	6	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
306	"SD Recovery Speed Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	3	7	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
307	"Auto HP Recovery Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	3	8	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
308	"Lightning Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	6	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	0	0	3	0	3	3	9	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
309	"Defense Increase"	0	16	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	4	10	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
310	"Auto AG Recovery Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	4	11	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
311	"Ice Resistance Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	0	0	3	0	3	4	12	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
312	"Durability Reduction (3)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	5	13	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
313	"Defense Success Rate Increase"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	5	14	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
314	"Invincibility Cast"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	0	0	3	0	3	6	15	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
315	"Set Defense Increase"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	6	16	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
316	"Revenge"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	6	17	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
317	"Energy Stat Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3	3	3	3	3	7	18	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
318	"Vitality Stat Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3	3	3	3	3	7	19	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
319	"Agility Stat Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3	3	3	3	3	7	20	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
320	"Strength Stat Increase"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3	3	3	3	3	7	21	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
321	"Storm Wing Absorption Boost"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
322	"Storm Wing Defense Boost"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	23	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
323	"Invincibility Cast"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	3	6	15	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
324	"Storm Wing Attack Boost"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	35	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
325	"Attack Success Rate Increase"	0	13	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	1	36	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
326	"Spin Attack Enhancement"	0	4	9	0	2	0	0	0	0	0	0	6	0	4	22	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	37	1	0	0	0	26	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	165	0	0
327	"Slash Enhancement"	0	40	10	0	2	0	0	0	0	0	0	6	0	4	23	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	38	1	0	0	0	27	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	185	0	0
328	"Smash Down Enhancement"	0	17	9	0	3	0	0	0	0	0	0	6	0	4	19	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	39	1	0	0	0	28	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	180	0	0
329	"Stab Enhancement"	0	17	9	0	2	0	0	0	0	0	0	6	0	4	20	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	40	1	0	0	0	29	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	170	0	0
330	"Whirlwind Slash Enhancement"	0	40	10	10	2	0	0	0	0	0	0	6	0	4	41	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	3	41	1	0	0	0	30	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0	0
331	"Rage Strike Enhancement"	170	22	25	22	3	0	0	0	0	0	0	6	0	4	42	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	3	42	1	0	0	0	31	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	125	0	0
332	"Whirlwind Slash Mastery"	0	1	22	20	2	0	0	0	0	0	0	6	0	4	330	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	41	1	0	0	0	32	0	0	0	0	1	1	0	1	0	0	1	40	-1	-1	150	0	0
333	"Rage Strike Mastery"	170	1	50	30	3	0	0	0	0	0	0	6	0	4	331	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	42	1	0	0	0	33	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	125	0	0
334	"Max HP Increase"	0	9	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	4	43	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
335	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	3	0	0	3	44	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
336	"Blow Enhancement"	160	22	15	13	4	0	0	0	0	0	0	6	0	4	43	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	45	1	0	0	0	36	0	0	1	0	0	0	0	0	0	2	1	150	-1	-1	105	0	0
338	"Max Mana Increase"	0	9	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	5	47	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
339	"Blow Proficiency"	160	22	30	26	4	0	0	0	0	0	0	6	0	4	336	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	45	1	0	0	0	39	0	0	0	0	0	0	0	0	0	2	1	150	-1	-1	105	0	0
340	"Destruction Blow Proficiency"	100	22	30	24	5	0	0	0	0	0	0	6	0	4	337	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	46	1	0	0	0	40	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	135	0	0
341	"Max AG Increase"	0	8	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	6	48	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
342	"Blow Mastery"	160	7	30	26	4	0	0	0	0	0	0	6	0	4	339	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	45	1	0	0	0	42	0	0	0	0	0	0	0	0	0	2	1	150	-1	-1	105	0	0
343	"Destruction Blow Mastery"	100	22	30	24	5	0	0	0	0	0	0	6	0	4	340	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	46	1	0	0	0	43	0	0	0	0	1	0	2	1	0	2	1	150	-1	-1	135	0	0
344	"Blood Storm"	0	25	87	29	3	5000	0	0	0	0	0	6	0	4	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	49	10	0	0	0	44	0	0	0	0	1	0	2	1	0	2	1	200	-1	-1	138	0	0
345	"Combo Enhancement"	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	50	1	0	0	0	45	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
346	"Blood Storm Enhancement"	0	5	95	31	3	3000	0	0	0	0	0	6	0	4	344	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	3	9	49	1	0	0	0	46	0	0	1	0	1	0	2	1	0	2	1	200	-1	-1	138	0	0
347	"PvP Attack Rate Increase"	0	14	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	1	51	1	0	0	0	47	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
348	"Two-Handed Sword Enhancement"	0	42	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	52	1	0	0	0	48	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
349	"One-Handed Sword Enhancement"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	53	1	0	0	0	49	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
350	"Mace Enhancement"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	54	1	0	0	0	50	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
351	"Spear Enhancement"	0	41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	55	1	0	0	0	51	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
352	"Two-Handed Sword Mastery"	0	41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	56	1	0	0	0	52	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
353	"One-Handed Sword Mastery"	0	23	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	57	1	0	0	0	53	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
354	"Mace Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	58	1	0	0	0	54	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
355	"Spear Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	59	1	0	0	0	55	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
356	"Swell Life Enhancement"	120	7	24	26	0	0	0	0	0	0	0	0	-1	4	48	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	60	1	0	0	0	56	1	0	0	8	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
357	"Mana Reduction"	0	18	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	4	61	1	0	0	0	57	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
358	"Recover SD on Monster Kill"	0	11	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	4	62	1	0	0	0	58	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
359	"Recover HP on Monster Kill"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	4	63	1	0	0	0	59	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
360	"Swell Life Proficiency"	120	7	26	28	0	0	0	0	0	0	0	0	-1	4	356	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	60	1	0	0	0	60	1	0	0	135	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
361	"Minimum Attack Increase"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	3	0	0	3	0	3	3	0	0	3	0	3	5	64	1	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
362	"Recover Mana on Monster Kill"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	5	65	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
363	"Swell Life Mastery"	120	7	28	30	0	0	0	0	0	0	0	0	-1	4	360	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	60	1	0	0	0	63	1	0	0	136	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
