623	1	131	75	74	77	76	624	0	100	-1	-1	
624	2	131	197	30	200	29	0	0	100	-1	-1	
												
625	1	131	206	42	211	43	626	0	100	-1	-1	
626	2	131	141	204	145	203	0	0	100	-1	-1	
												
627	1	131	143	208	144	210	628	0	100	-1	-1	
628	2	131	207	38	210	38	0	0	100	-1	-1	
												
629	1	8	188	74	190	76	630	0	100	-1	-1	
630	2	131	240	19	244	21	0	0	100	-1	-1	
631	0	132	123	114	132	128	0	0	100	-1	631	
												
632	1	4	3	238	4	242	633	0	100	-1	-1	
633	2	132	123	114	132	128	0	0	100	-1	-1	
634	0	133	125	57	132	59	0	0	110	-1	634	
												
635	1	51	219	123	222	125	636	0	110	-1	-1	
636	2	133	125	57	132	59	0	0	110	-1	636	
												
637	1	133	125	61	130	61	638	0	110	-1	-1	
638	2	51	218	118	223	119	0	0	110	-1	638	
												
639	1	133	126	15	129	19	640	0	110	-1	-1	
640	2	133	123	186	129	188	0	0	110	-1	-1	
												
641	1	133	125	191	129	194	642	0	110	-1	-1	
642	2	133	125	26	130	29	0	0	110	-1	-1	

643	0	134	122	29	128	31	0	0	110	-1	643	
												
644	1	33	115	112	119	113	645	0	110	-1	-1	
645	2	134	122	29	128	31	0	0	110	-1	-1	
												
646	1	134	124	25	127	26	647	0	110	-1	-1	
647	2	33	115	108	120	109	0	0	110	-1	647	
648	0	135	124	18	129	17	0	0	60	-1	648	
												
649	1	33	81	17	83	17	650	0	60	-1	-1	
650	2	135	124	18	129	17	0	0	60	-1	-1	
												
651	1	135	113	63	116	63	652	0	60	-1	-1	
652	2	135	103	166	106	167	0	0	60	-1	-1	
												
653	1	135	98	157	98	159	654	0	60	-1	-1	
654	2	135	112	56	118	58	0	0	60	-1	-1	
												
655	1	135	137	63	139	63	656	0	60	-1	-1	
656	2	135	210	132	211	136	0	0	60	-1	-1	
												
657	1	135	200	139	202	140	658	0	60	-1	-1	
658	2	135	136	59	142	56	0	0	60	-1	-1	
659	0	136	124	19	129	17	0	0	60	-1	659	
												
660	1	33	211	237	213	241	661	0	60	-1	-1	
661	2	136	124	19	129	17	0	0	60	-1	-1	
												
662	1	136	113	63	116	63	663	0	60	-1	-1	
663	2	136	103	166	106	167	0	0	60	-1	-1	
												
664	1	136	98	157	98	159	665	0	60	-1	-1	
665	2	136	112	56	118	58	0	0	60	-1	-1	
												
666	1	136	137	63	139	63	667	0	60	-1	-1	
667	2	136	210	132	211	136	0	0	60	-1	-1	
												
668	1	136	200	139	202	140	669	0	60	-1	-1	
669	2	136	136	59	140	58	0	0	60	-1	-1	
670	0	137	129	120	130	130	0	0	10	-1	670	
															
671	1	38	106	159	109	162	672	0	10	-1	-1	
672	2	137	129	120	130	130	0	0	90	-1	-1	
															
673	1	137	117	125	118	127	674	0	90	-1	-1	
674	2	38	106	157	110	159	0	0	90	-1	-1		
675	0	138	122	119	129	127	0	0	120	-1	675	
														
676	1	63	35	12	36	15	677	0	120	-1	-1	
677	2	138	122	119	129	127	0	0	120	-1	-1	
														
678	1	138	116	115	117	119	679	0	120	-1	-1	
679	2	63	40	14	43	20	0	0	120	-1	-1

680	0	114	169	236	174	237	0	0	10	-1	-1	
681	0	139	122	111	134	111	0	0	40	-1	-1	

//S18.1-2
682	0	140	127	28	145	47	0	0	400	-1	682	

683	1	8	107	238	112	242	684	0	400	-1	-1	
684	2	140	133	24	141	31	0	0	400	-1	-1	
															
685	1	140	131	18	133	25	686	0	400	-1	-1	
686	2	8	101	231	117	236	0	0	400	-1	-1	
															
687	1	140	132	55	135	62	688	0	400	-1	-1	
688	2	140	160	159	167	162	0	0	400	-1	-1	
															
689	1	140	160	166	166	169	690	0	400	-1	-1	
690	2	140	139	54	140	62	0	0	400	-1	-1	

694	0	141	127	119	132	124	0	0	400	-1	694	
												
695	1	51	178	201	183	201	696	0	400	-1	-1	
696	2	141	127	119	132	124	0	0	400	-1	-1
699	0	142	119	120	128	121	0	0	400	-1	699	
												
700	1	81	73	65	78	65	701	0	400	-1	-1	
701	2	142	113	117	116	117	0	0	400	-1	-1	
												
702	1	142	109	114	109	117	703	0	400	-1	-1	
703	2	81	74	63	79	63	0	0	400	-1	-1	
704	0	143	119	16	127	24	0	0	400	-1	704	

705	1	80	210	16	213	20	706	0	400	-1	-1	
706	2	143	107	9	108	13	0	0	400	-1	-1	
												
707	1	143	122	44	125	46	708	0	400	-1	-1	
708	2	143	110	147	113	150	0	0	400	-1	-1	
												
709	1	143	114	146	118	149	710	0	400	-1	-1	
710	2	143	122	40	126	42	0	0	400	-1	-1	
												
711	1	143	104	10	105	13	712	0	400	-1	-1	
712	2	80	214	18	216	20	0	0	400	-1	-1	

713	0	144	107	121	116	134	0	0	400	-1	713	
714	1	56	131	116	133	119	715	0	400	-1	-1	
715	2	144	107	121	116	134	0	0	400	-1	-1	
716	1	144	101	124	102	128	717	0	400	-1	-1	
717	2	56	135	105	142	111	0	0	400	-1	-1	
718	0	145	121	63	123	68	0	0	400	-1	718	
719	1	37	125	175	126	176	720	0	400	-1	-1	
720	2	145	121	63	123	68	0	0	400	-1	-1	
721	1	145	112	65	113	66	722	0	400	-1	-1	
722	2	37	124	166	129	167	0	0	400	-1	-1	
723	1	145	132	89	135	90	724	0	400	-1	-1	
724	2	145	132	147	135	149	0	0	400	-1	-1	
725	1	145	132	140	134	143	726	0	400	-1	-1	
726	2	145	132	82	135	84	0	0	400	-1	-1	

727	0	34	126	28	132	33	0	0	400	-1	-1	
728	0	146	135	20	135	25	0	0	400	-1	728	
729	1	57	230	150	236	152	730	0	400	-1	-1	
730	2	146	135	20	135	25	0	0	400	-1	-1	
731	1	146	130	19	131	22	732	0	400	-1	-1	
732	2	57	229	145	235	146	0	0	400	-1	-1	
733	1	146	143	33	145	36	734	0	400	-1	-1	
734	2	146	128	104	130	109	0	0	400	-1	-1	
735	1	146	121	105	123	108	736	0	400	-1	-1	
736	2	146	138	31	140	36	0	0	400	-1	-1	

end												
												
